feature1,feature2,feature3,feature4,feature5,feature6,agent1,agent2,target
136,20,347,448,543,60,17,23,16
136,20,347,448,543,60,16,17,16
136,20,347,448,543,60,16,16,16
136,20,347,448,543,60,16,16,17
136,20,347,448,543,60,17,16,108
136,20,347,448,543,60,108,17,37
136,20,347,448,543,60,37,108,23
136,20,347,448,543,60,23,37,1
136,20,347,448,543,60,1,23,2
136,20,347,448,543,60,2,1,37
136,20,347,448,543,60,37,2,47
136,20,347,448,543,60,47,37,42
136,20,347,448,543,60,42,47,59
136,20,347,448,543,60,59,42,3
136,20,347,448,543,60,3,59,108
136,20,347,448,543,60,108,3,17
136,20,347,448,543,60,17,108,15
136,20,347,448,543,60,15,17,104
136,20,347,448,543,60,104,15,3
136,20,347,448,543,60,3,104,59
136,20,347,448,543,60,59,3,41
136,20,347,448,543,60,41,59,5
136,20,347,448,543,60,5,41,5
136,20,347,448,543,60,5,5,3
136,20,347,448,543,60,3,5,42
136,20,347,448,543,60,42,3,3
136,20,347,448,543,60,3,42,3
136,20,347,448,543,60,3,3,45
136,20,347,448,543,60,45,3,41
136,20,347,448,543,60,41,45,15
136,20,347,448,543,60,15,41,3
136,20,347,448,543,60,3,15,5
136,20,347,448,543,60,5,3,41
136,20,347,448,543,60,41,5,61
136,20,347,448,543,60,61,41,60
136,20,347,448,543,60,60,61,3
136,20,347,448,543,60,3,60,16
136,20,347,448,543,60,16,3,45
136,20,347,448,543,60,45,16,94
136,20,347,448,543,60,94,45,26
136,20,347,448,543,60,26,94,36
136,20,347,448,543,60,36,26,3
136,20,347,448,543,60,3,36,7
136,20,347,448,543,60,7,3,7
136,20,347,448,543,60,7,7,43
136,20,347,448,543,60,43,7,6
136,20,347,448,543,60,6,43,7
136,20,347,448,543,60,7,6,4
136,20,347,448,543,60,4,7,7
136,20,347,448,543,60,7,4,36
136,20,347,448,543,60,36,7,3
136,20,347,448,543,60,3,36,89
136,20,347,448,543,60,89,3,112
136,20,347,448,543,60,112,89,113
136,20,347,448,543,60,113,112,89
136,20,347,448,543,60,89,113,89
136,20,347,448,543,60,89,89,112
136,20,347,448,543,60,112,89,59
136,20,347,448,543,60,59,112,114
136,20,347,448,543,60,114,59,115
136,20,347,448,543,60,115,114,13
136,20,347,448,543,60,13,115,46
136,20,347,448,543,60,46,13,116
136,20,347,448,543,60,116,46,13
136,20,347,448,543,60,13,116,117
136,20,347,448,543,60,117,13,13
136,20,347,448,543,60,13,117,13
136,20,347,448,543,60,13,13,84
136,20,347,448,543,60,84,13,13
136,20,347,448,543,60,13,84,118
136,20,347,448,543,60,118,13,2
136,20,347,448,543,60,2,118,1
136,20,347,448,543,60,1,2,2
136,20,347,448,543,60,2,1,16
136,20,347,448,543,60,16,2,119
136,20,347,448,543,60,119,16,120
136,20,347,448,543,60,120,119,121
136,20,347,448,543,60,121,120,119
136,20,347,448,543,60,119,121,122
136,20,347,448,543,60,122,119,14
136,20,347,448,543,60,14,122,123
136,20,347,448,543,60,123,14,124
136,20,347,448,543,60,124,123,50
136,20,347,448,543,60,50,124,50
136,20,347,448,543,60,50,50,49
136,20,347,448,543,60,49,50,16
136,20,347,448,543,60,16,49,40
136,20,347,448,543,60,40,16,20
136,20,347,448,543,60,20,40,20
136,20,347,448,543,60,20,20,21
136,20,347,448,543,60,21,20,24
136,20,347,448,543,60,24,21,21
136,20,347,448,543,60,21,24,56
136,20,347,448,543,60,56,21,15
136,20,347,448,543,60,15,56,21
136,20,347,448,543,60,21,15,88
136,20,347,448,543,60,88,21,15
136,20,347,448,543,60,15,88,1
136,20,347,448,543,60,1,15,88
136,20,347,448,543,60,88,1,22
136,20,347,448,543,60,22,88,2
136,20,347,448,543,60,2,22,22
136,20,347,448,543,60,22,2,88
136,20,347,448,543,60,88,22,95
136,20,347,448,543,60,95,88,67
136,20,347,448,543,60,67,95,1
136,20,347,448,543,60,1,67,2
136,20,347,448,543,60,2,1,4
136,20,347,448,543,60,4,2,95
136,20,347,448,543,60,95,4,8
136,20,347,448,543,60,8,95,66
136,20,347,448,543,60,66,8,105
136,20,347,448,543,60,105,66,102
136,20,347,448,543,60,102,105,47
136,20,347,448,543,60,47,102,18
136,20,347,448,543,60,18,47,28
136,20,347,448,543,60,28,18,27
136,20,347,448,543,60,27,28,125
136,20,347,448,543,60,125,27,4
136,20,347,448,543,60,4,125,7
136,20,347,448,543,60,7,4,4
136,20,347,448,543,60,4,7,7
136,20,347,448,543,60,7,4,95
136,20,347,448,543,60,95,7,126
136,20,347,448,543,60,126,95,95
136,20,347,448,543,60,95,126,8
136,20,347,448,543,60,8,95,9
136,20,347,448,543,60,9,8,68
136,20,347,448,543,60,68,9,127
136,20,347,448,543,60,127,68,64
136,20,347,448,543,60,64,127,8
136,20,347,448,543,60,8,64,10
136,20,347,448,543,60,10,8,128
136,20,347,448,543,60,128,10,129
136,20,347,448,543,60,129,128,8
136,20,347,448,543,60,8,129,69
136,20,347,448,543,60,69,8,40
136,20,347,448,543,60,40,69,16
136,20,347,448,543,60,16,40,130
136,20,347,448,543,60,130,16,42
136,20,347,448,543,60,42,130,92
136,20,347,448,543,60,92,42,75
136,20,347,448,543,60,75,92,92
136,20,347,448,543,60,92,75,81
136,20,347,448,543,60,81,92,131
136,20,347,448,543,60,131,81,74
136,20,347,448,543,60,74,131,92
136,20,347,448,543,60,92,74,92
136,20,347,448,543,60,92,92,81
136,20,347,448,543,60,81,92,74
136,20,347,448,543,60,74,81,131
136,20,347,448,543,60,131,74,92
136,20,347,448,543,60,92,131,75
136,20,347,448,543,60,75,92,51
136,20,347,448,543,60,51,75,97
136,20,347,448,543,60,97,51,99
136,20,347,448,543,60,99,97,51
136,20,347,448,543,60,51,99,98
136,20,347,448,543,60,98,51,132
136,20,347,448,543,60,132,98,81
136,20,347,448,543,60,81,132,78
136,20,347,448,543,60,78,81,71
137,20,348,449,544,60,0,0,52
137,20,348,449,544,60,52,0,37
137,20,348,449,544,60,37,52,48
137,20,348,449,544,60,48,37,66
137,20,348,449,544,60,66,48,133
137,20,348,449,544,60,133,66,37
137,20,348,449,544,60,37,133,37
137,20,348,449,544,60,37,37,48
138,20,349,450,545,60,0,0,115
138,20,349,450,545,60,115,0,61
113,20,350,451,546,60,0,0,132
113,20,350,451,546,60,132,0,71
113,20,350,451,546,60,71,132,90
113,20,350,451,546,60,90,71,71
113,20,350,451,546,60,71,90,71
113,20,350,451,546,60,71,71,27
12,20,351,452,547,60,0,0,16
12,20,351,452,547,60,16,0,40
12,20,351,452,547,60,40,16,16
12,20,351,452,547,60,16,40,16
12,20,351,452,547,60,16,16,16
12,20,351,452,547,60,16,16,61
12,20,351,452,547,60,61,16,62
12,20,351,452,547,60,62,61,3
12,20,351,452,547,60,3,62,7
12,20,351,452,547,60,7,3,4
12,20,351,452,547,60,4,7,1
12,20,351,452,547,60,1,4,15
12,20,351,452,547,60,15,1,48
12,20,351,452,547,60,48,15,37
12,20,351,452,547,60,37,48,6
12,20,351,452,547,60,6,37,3
12,20,351,452,547,60,3,6,37
12,20,351,452,547,60,37,3,48
12,20,351,452,547,60,48,37,37
12,20,351,452,547,60,37,48,48
12,20,351,452,547,60,48,37,48
12,20,351,452,547,60,48,48,37
12,20,351,452,547,60,37,48,37
12,20,351,452,547,60,37,37,48
12,20,351,452,547,60,48,37,134
12,20,351,452,547,60,134,48,3
12,20,351,452,547,60,3,134,15
12,20,351,452,547,60,15,3,27
12,20,351,452,547,60,27,15,27
12,20,351,452,547,60,27,27,28
12,20,351,452,547,60,28,27,28
12,20,351,452,547,60,28,28,27
12,20,351,452,547,60,27,28,36
12,20,351,452,547,60,36,27,95
123,20,352,453,548,60,0,0,47
123,20,352,453,548,60,47,0,50
123,20,352,453,548,60,50,47,107
139,20,353,454,549,60,0,0,16
139,20,353,454,549,60,16,0,21
123,20,354,455,550,60,0,0,11
140,26,355,456,512,60,0,0,59
140,26,355,456,512,60,59,0,35
140,26,355,456,512,60,35,59,3
140,26,355,456,512,60,3,35,3
140,26,355,456,512,60,3,3,64
140,26,355,456,512,60,64,3,59
140,26,355,456,512,60,59,64,3
140,26,355,456,512,60,3,59,7
140,26,355,456,512,60,7,3,4
140,26,355,456,512,60,4,7,41
140,26,355,456,512,60,41,4,124
140,26,355,456,512,60,124,41,50
141,20,356,457,551,60,0,0,42
142,20,357,458,552,60,0,0,14
142,20,357,458,552,60,14,0,14
142,20,357,458,552,60,14,14,71
142,20,357,458,552,60,71,14,66
143,20,358,459,553,60,0,0,17
143,20,358,459,553,60,17,0,17
118,27,333,412,512,60,0,0,135
118,27,333,412,512,60,135,0,135
118,27,333,412,512,60,135,135,135
118,27,333,412,512,60,135,135,135
118,27,333,412,512,60,135,135,135
144,20,359,460,554,60,0,0,95
144,20,359,460,554,60,95,0,126
145,28,360,461,555,60,0,0,1
145,28,360,461,555,60,1,0,15
145,28,360,461,555,60,15,1,23
145,28,360,461,555,60,23,15,1
145,28,360,461,555,60,1,23,23
145,28,360,461,555,60,23,1,17
145,28,360,461,555,60,17,23,17
145,28,360,461,555,60,17,17,17
145,28,360,461,555,60,17,17,27
145,28,360,461,555,60,27,17,28
145,28,360,461,555,60,28,27,19
145,28,360,461,555,60,19,28,27
145,28,360,461,555,60,27,19,28
145,28,360,461,555,60,28,27,19
145,28,360,461,555,60,19,28,103
145,28,360,461,555,60,103,19,28
145,28,360,461,555,60,28,103,29
145,28,360,461,555,60,29,28,29
145,28,360,461,555,60,29,29,28
145,28,360,461,555,60,28,29,29
145,28,360,461,555,60,29,28,92
145,28,360,461,555,60,92,29,18
145,28,360,461,555,60,18,92,103
145,28,360,461,555,60,103,18,18
145,28,360,461,555,60,18,103,19
145,28,360,461,555,60,19,18,19
145,28,360,461,555,60,19,19,103
145,28,360,461,555,60,103,19,125
145,28,360,461,555,60,125,103,28
145,28,360,461,555,60,28,125,18
145,28,360,461,555,60,18,28,28
145,28,360,461,555,60,28,18,29
145,28,360,461,555,60,29,28,27
145,28,360,461,555,60,27,29,31
145,28,360,461,555,60,31,27,27
145,28,360,461,555,60,27,31,28
145,28,360,461,555,60,28,27,18
145,28,360,461,555,60,18,28,19
145,28,360,461,555,60,19,18,17
145,28,360,461,555,60,17,19,28
145,28,360,461,555,60,28,17,29
145,28,360,461,555,60,29,28,28
145,28,360,461,555,60,28,29,27
145,28,360,461,555,60,27,28,28
145,28,360,461,555,60,28,27,27
145,28,360,461,555,60,27,28,28
145,28,360,461,555,60,28,27,28
145,28,360,461,555,60,28,28,17
145,28,360,461,555,60,17,28,2
145,28,360,461,555,60,2,17,1
145,28,360,461,555,60,1,2,2
145,28,360,461,555,60,2,1,1
146,20,361,462,556,60,0,0,7
146,20,361,462,556,60,7,0,4
146,20,361,462,556,60,4,7,59
146,20,361,462,556,60,59,4,45
146,20,361,462,556,60,45,59,3
146,20,361,462,556,60,3,45,4
146,20,361,462,556,60,4,3,109
146,20,361,462,556,60,109,4,41
146,20,361,462,556,60,41,109,3
146,20,361,462,556,60,3,41,37
146,20,361,462,556,60,37,3,16
146,20,361,462,556,60,16,37,59
146,20,361,462,556,60,59,16,93
146,20,361,462,556,60,93,59,7
146,20,361,462,556,60,7,93,4
146,20,361,462,556,60,4,7,7
146,20,361,462,556,60,7,4,95
147,20,362,463,557,60,0,0,95
147,20,362,463,557,60,95,0,95
147,20,362,463,557,60,95,95,58
147,20,362,463,557,60,58,95,83
148,20,363,464,558,60,0,0,3
148,20,363,464,558,60,3,0,3
148,20,363,464,558,60,3,3,4
148,20,363,464,558,60,4,3,3
148,20,363,464,558,60,3,4,6
148,20,363,464,558,60,6,3,4
148,20,363,464,558,60,4,6,89
148,20,363,464,558,60,89,4,3
148,20,363,464,558,60,3,89,18
148,20,363,464,558,60,18,3,92
148,20,363,464,558,60,92,18,92
148,20,363,464,558,60,92,92,18
148,20,363,464,558,60,18,92,19
15,20,364,465,559,60,0,0,40
15,20,364,465,559,60,40,0,16
15,20,364,465,559,60,16,40,40
15,20,364,465,559,60,40,16,16
15,20,364,465,559,60,16,40,40
15,20,364,465,559,60,40,16,15
15,20,364,465,559,60,15,40,15
15,20,364,465,559,60,15,15,15
15,20,364,465,559,60,15,15,26
15,20,364,465,559,60,26,15,3
15,20,364,465,559,60,3,26,45
15,20,364,465,559,60,45,3,104
15,20,364,465,559,60,104,45,3
15,20,364,465,559,60,3,104,3
15,20,364,465,559,60,3,3,64
15,20,364,465,559,60,64,3,3
15,20,364,465,559,60,3,64,3
15,20,364,465,559,60,3,3,3
15,20,364,465,559,60,3,3,45
15,20,364,465,559,60,45,3,3
15,20,364,465,559,60,3,45,42
15,20,364,465,559,60,42,3,136
15,20,364,465,559,60,136,42,3
15,20,364,465,559,60,3,136,16
15,20,364,465,559,60,16,3,3
15,20,364,465,559,60,3,16,26
15,20,364,465,559,60,26,3,3
15,20,364,465,559,60,3,26,42
15,20,364,465,559,60,42,3,43
15,20,364,465,559,60,43,42,4
15,20,364,465,559,60,4,43,7
15,20,364,465,559,60,7,4,44
15,20,364,465,559,60,44,7,43
15,20,364,465,559,60,43,44,7
15,20,364,465,559,60,7,43,3
15,20,364,465,559,60,3,7,42
15,20,364,465,559,60,42,3,3
15,20,364,465,559,60,3,42,45
15,20,364,465,559,60,45,3,3
15,20,364,465,559,60,3,45,3
15,20,364,465,559,60,3,3,3
15,20,364,465,559,60,3,3,36
15,20,364,465,559,60,36,3,3
15,20,364,465,559,60,3,36,44
15,20,364,465,559,60,44,3,2
15,20,364,465,559,60,2,44,2
15,20,364,465,559,60,2,2,2
143,20,365,466,560,60,0,0,2
143,20,365,466,560,60,2,0,1
143,20,365,466,560,60,1,2,15
143,20,365,466,560,60,15,1,2
143,20,365,466,560,60,2,15,15
149,20,366,467,548,60,0,0,21
149,20,366,467,548,60,21,0,37
149,20,366,467,548,60,37,21,48
150,20,367,468,561,60,0,0,16
150,20,367,468,561,60,16,0,11
150,20,367,468,561,60,11,16,85
151,20,368,469,562,60,0,0,37
151,20,368,469,562,60,37,0,48
126,20,369,470,563,60,0,0,16
126,20,369,470,563,60,16,0,7
126,20,369,470,563,60,7,16,43
126,20,369,470,563,60,43,7,2
126,20,369,470,563,60,2,43,23
126,20,369,470,563,60,23,2,2
126,20,369,470,563,60,2,23,1
126,20,369,470,563,60,1,2,44
126,20,369,470,563,60,44,1,6
126,20,369,470,563,60,6,44,7
126,20,369,470,563,60,7,6,93
126,20,369,470,563,60,93,7,35
126,20,369,470,563,60,35,93,59
126,20,369,470,563,60,59,35,59
126,20,369,470,563,60,59,59,7
126,20,369,470,563,60,7,59,6
126,20,369,470,563,60,6,7,59
126,20,369,470,563,60,59,6,44
126,20,369,470,563,60,44,59,2
126,20,369,470,563,60,2,44,3
126,20,369,470,563,60,3,2,59
126,20,369,470,563,60,59,3,7
126,20,369,470,563,60,7,59,3
126,20,369,470,563,60,3,7,7
126,20,369,470,563,60,7,3,44
126,20,369,470,563,60,44,7,45
126,20,369,470,563,60,45,44,94
126,20,369,470,563,60,94,45,42
126,20,369,470,563,60,42,94,1
126,20,369,470,563,60,1,42,15
126,20,369,470,563,60,15,1,15
126,20,369,470,563,60,15,15,3
126,20,369,470,563,60,3,15,15
126,20,369,470,563,60,15,3,26
126,20,369,470,563,60,26,15,6
126,20,369,470,563,60,6,26,7
152,20,332,471,530,60,0,0,45
152,20,332,471,530,60,45,0,42
152,20,332,471,530,60,42,45,45
153,29,370,472,512,60,0,0,47
153,29,370,472,512,60,47,0,102
154,20,371,473,564,60,0,0,112
154,20,371,473,564,60,112,0,50
154,20,371,473,564,60,50,112,13
154,20,371,473,564,60,13,50,124
154,20,371,473,564,60,124,13,124
154,20,371,473,564,60,124,124,86
154,20,371,473,564,60,86,124,50
143,20,372,474,565,60,0,0,23
143,20,372,474,565,60,23,0,23
143,20,372,474,565,60,23,23,17
143,20,372,474,565,60,17,23,23
143,20,372,474,565,60,23,17,23
143,20,372,474,565,60,23,23,22
143,20,372,474,565,60,22,23,22
143,20,372,474,565,60,22,22,23
143,20,372,474,565,60,23,22,23
143,20,372,474,565,60,23,23,22
143,20,372,474,565,60,22,23,23
143,20,372,474,565,60,23,22,1
143,20,372,474,565,60,1,23,15
143,20,372,474,565,60,15,1,1
143,20,373,475,566,60,0,0,21
143,20,373,475,566,60,21,0,20
143,20,373,475,566,60,20,21,21
143,20,373,475,566,60,21,20,20
143,20,373,475,566,60,20,21,21
143,20,373,475,566,60,21,20,20
143,20,373,475,566,60,20,21,21
143,20,373,475,566,60,21,20,20
143,20,373,475,566,60,20,21,21
143,20,373,475,566,60,21,20,24
143,20,373,475,566,60,24,21,20
143,20,373,475,566,60,20,24,20
143,20,373,475,566,60,20,20,21
143,20,373,475,566,60,21,20,21
143,20,373,475,566,60,21,21,24
143,20,373,475,566,60,24,21,24
143,20,373,475,566,60,24,24,21
143,20,373,475,566,60,21,24,20
143,20,373,475,566,60,20,21,78
143,20,373,475,566,60,78,20,71
143,20,373,475,566,60,71,78,20
143,20,373,475,566,60,20,71,33
143,20,373,475,566,60,33,20,24
143,20,373,475,566,60,24,33,21
143,20,373,475,566,60,21,24,21
143,20,373,475,566,60,21,21,56
143,20,373,475,566,60,56,21,20
143,20,373,475,566,60,20,56,20
143,20,373,475,566,60,20,20,21
143,20,373,475,566,60,21,20,21
143,20,373,475,566,60,21,21,24
143,20,373,475,566,60,24,21,20
143,20,373,475,566,60,20,24,21
143,20,373,475,566,60,21,20,21
155,20,374,476,567,60,0,0,16
155,20,374,476,567,60,16,0,25
155,20,374,476,567,60,25,16,15
155,20,374,476,567,60,15,25,2
155,20,374,476,567,60,2,15,2
155,20,374,476,567,60,2,2,15
155,20,374,476,567,60,15,2,2
155,20,374,476,567,60,2,15,2
155,20,374,476,567,60,2,2,89
155,20,374,476,567,60,89,2,89
155,20,374,476,567,60,89,89,59
155,20,374,476,567,60,59,89,37
155,20,374,476,567,60,37,59,15
155,20,374,476,567,60,15,37,23
155,20,374,476,567,60,23,15,2
155,20,374,476,567,60,2,23,1
155,20,374,476,567,60,1,2,35
155,20,374,476,567,60,35,1,26
155,20,374,476,567,60,26,35,25
155,20,374,476,567,60,25,26,3
155,20,374,476,567,60,3,25,13
155,20,374,476,567,60,13,3,84
155,20,374,476,567,60,84,13,116
155,20,374,476,567,60,116,84,84
155,20,374,476,567,60,84,116,15
155,20,374,476,567,60,15,84,1
155,20,374,476,567,60,1,15,2
155,20,374,476,567,60,2,1,15
155,20,374,476,567,60,15,2,1
155,20,374,476,567,60,1,15,52
155,20,374,476,567,60,52,1,1
155,20,374,476,567,60,1,52,27
155,20,374,476,567,60,27,1,1
155,20,374,476,567,60,1,27,27
155,20,374,476,567,60,27,1,7
155,20,374,476,567,60,7,27,6
155,20,374,476,567,60,6,7,13
155,20,374,476,567,60,13,6,15
155,20,374,476,567,60,15,13,1
155,20,374,476,567,60,1,15,30
155,20,374,476,567,60,30,1,37
155,20,374,476,567,60,37,30,1
155,20,374,476,567,60,1,37,37
155,20,374,476,567,60,37,1,66
155,20,374,476,567,60,66,37,66
155,20,374,476,567,60,66,66,133
155,20,374,476,567,60,133,66,2
155,20,374,476,567,60,2,133,31
155,20,374,476,567,60,31,2,2
155,20,374,476,567,60,2,31,19
155,20,374,476,567,60,19,2,18
155,20,374,476,567,60,18,19,125
155,20,374,476,567,60,125,18,18
155,20,374,476,567,60,18,125,19
155,20,374,476,567,60,19,18,28
155,20,374,476,567,60,28,19,27
156,20,375,477,568,60,0,0,16
156,20,375,477,568,60,16,0,16
156,20,375,477,568,60,16,16,40
156,20,375,477,568,60,40,16,16
156,20,375,477,568,60,16,40,40
156,20,375,477,568,60,40,16,16
156,20,375,477,568,60,16,40,78
156,20,375,477,568,60,78,16,58
156,20,375,477,568,60,58,78,137
156,20,375,477,568,60,137,58,78
156,20,375,477,568,60,78,137,58
156,20,375,477,568,60,58,78,80
156,20,375,477,568,60,80,58,58
156,20,375,477,568,60,58,80,138
144,20,359,478,554,60,0,0,47
144,20,359,478,554,60,47,0,59
144,20,359,478,554,60,59,47,4
144,20,359,478,554,60,4,59,7
144,20,359,478,554,60,7,4,44
144,20,359,478,554,60,44,7,59
144,20,359,478,554,60,59,44,59
144,20,359,478,554,60,59,59,95
144,20,359,478,554,60,95,59,95
113,20,376,479,569,60,0,0,92
113,20,376,479,569,60,92,0,18
113,20,376,479,569,60,18,92,51
113,20,376,479,569,60,51,18,71
113,20,376,479,569,60,71,51,71
113,20,376,479,569,60,71,71,139
113,20,376,479,569,60,139,71,71
113,20,376,479,569,60,71,139,71
113,20,376,479,569,60,71,71,71
113,20,376,479,569,60,71,71,74
113,20,376,479,569,60,74,71,71
113,20,376,479,569,60,71,74,71
113,20,376,479,569,60,71,71,91
113,20,376,479,569,60,91,71,71
113,20,376,479,569,60,71,91,90
113,20,376,479,569,60,90,71,78
113,20,376,479,569,60,78,90,78
113,20,376,479,569,60,78,78,78
113,20,376,479,569,60,78,78,92
113,20,376,479,569,60,92,78,131
113,20,376,479,569,60,131,92,75
113,20,376,479,569,60,75,131,74
113,20,376,479,569,60,74,75,81
113,20,376,479,569,60,81,74,92
113,20,376,479,569,60,92,81,21
157,20,377,480,570,60,0,0,7
157,20,377,480,570,60,7,0,37
157,20,377,480,570,60,37,7,102
157,20,377,480,570,60,102,37,47
157,20,377,480,570,60,47,102,47
157,20,377,480,570,60,47,47,5
157,20,377,480,570,60,5,47,5
157,20,377,480,570,60,5,5,89
157,20,377,480,570,60,89,5,13
157,20,377,480,570,60,13,89,13
157,20,377,480,570,60,13,13,89
157,20,377,480,570,60,89,13,89
157,20,377,480,570,60,89,89,7
157,20,377,480,570,60,7,89,18
157,20,377,480,570,60,18,7,92
157,20,377,480,570,60,92,18,125
157,20,377,480,570,60,125,92,125
157,20,377,480,570,60,125,125,27
157,20,377,480,570,60,27,125,103
157,20,377,480,570,60,103,27,18
157,20,377,480,570,60,18,103,28
142,20,378,481,552,60,0,0,113
142,20,378,481,552,60,113,0,14
142,20,378,481,552,60,14,113,140
142,20,378,481,552,60,140,14,113
142,20,378,481,552,60,113,140,10
158,20,379,482,571,60,0,0,25
158,20,379,482,571,60,25,0,25
158,20,379,482,571,60,25,25,12
158,20,379,482,571,60,12,25,3
158,20,379,482,571,60,3,12,89
158,20,379,482,571,60,89,3,89
158,20,379,482,571,60,89,89,89
158,20,379,482,571,60,89,89,7
158,20,379,482,571,60,7,89,43
158,20,379,482,571,60,43,7,44
158,20,379,482,571,60,44,43,42
158,20,379,482,571,60,42,44,141
158,20,379,482,571,60,141,42,30
158,20,379,482,571,60,30,141,1
158,20,379,482,571,60,1,30,1
158,20,379,482,571,60,1,1,52
159,20,380,483,572,60,0,0,17
160,20,381,484,563,60,0,0,7
160,20,381,484,563,60,7,0,4
160,20,381,484,563,60,4,7,7
160,20,381,484,563,60,7,4,6
160,20,381,484,563,60,6,7,35
160,20,381,484,563,60,35,6,3
160,20,381,484,563,60,3,35,5
160,20,381,484,563,60,5,3,41
160,20,381,484,563,60,41,5,7
160,20,381,484,563,60,7,41,6
160,20,381,484,563,60,6,7,104
160,20,381,484,563,60,104,6,64
160,20,381,484,563,60,64,104,5
160,20,381,484,563,60,5,64,5
160,20,381,484,563,60,5,5,5
160,20,381,484,563,60,5,5,61
160,20,381,484,563,60,61,5,41
160,20,381,484,563,60,41,61,5
161,210,382,412,512,60,0,0,41
162,20,383,485,573,60,0,0,41
143,20,384,486,574,60,0,0,23
163,20,385,412,512,60,0,0,21
11,20,31,487,51,60,0,0,3
11,20,31,487,51,60,3,0,109
164,20,386,488,575,60,0,0,27
164,20,386,488,575,60,27,0,17
164,20,386,488,575,60,17,27,17
164,20,386,488,575,60,17,17,27
164,20,386,488,575,60,27,17,31
164,20,386,488,575,60,31,27,27
164,20,386,488,575,60,27,31,28
164,20,386,488,575,60,28,27,27
164,20,386,488,575,60,27,28,28
164,20,386,488,575,60,28,27,28
164,20,386,488,575,60,28,28,27
164,20,386,488,575,60,27,28,28
164,20,386,488,575,60,28,27,15
164,20,386,488,575,60,15,28,1
164,20,386,488,575,60,1,15,1
164,20,386,488,575,60,1,1,15
164,20,386,488,575,60,15,1,31
164,20,386,488,575,60,31,15,15
164,20,386,488,575,60,15,31,1
164,20,386,488,575,60,1,15,15
164,20,386,488,575,60,15,1,58
164,20,386,488,575,60,58,15,1
164,20,386,488,575,60,1,58,15
164,20,386,488,575,60,15,1,31
164,20,386,488,575,60,31,15,15
164,20,386,488,575,60,15,31,27
164,20,386,488,575,60,27,15,28
164,20,386,488,575,60,28,27,1
164,20,386,488,575,60,1,28,2
164,20,386,488,575,60,2,1,27
164,20,386,488,575,60,27,2,28
164,20,386,488,575,60,28,27,29
164,20,386,488,575,60,29,28,27
164,20,386,488,575,60,27,29,27
164,20,386,488,575,60,27,27,29
164,20,386,488,575,60,29,27,27
164,20,386,488,575,60,27,29,27
164,20,386,488,575,60,27,27,28
164,20,386,488,575,60,28,27,17
164,20,386,488,575,60,17,28,15
164,20,386,488,575,60,15,17,31
164,20,386,488,575,60,31,15,17
165,211,387,412,512,60,0,0,16
10,20,30,489,50,60,0,0,78
10,20,30,489,50,60,78,0,58
10,20,30,489,50,60,58,78,15
10,20,30,489,50,60,15,58,15
10,20,30,489,50,60,15,15,1
10,20,30,489,50,60,1,15,15
10,20,30,489,50,60,15,1,27
166,20,388,412,512,60,0,0,3
166,20,388,412,512,60,3,0,5
166,20,388,412,512,60,5,3,41
166,20,388,412,512,60,41,5,41
166,20,388,412,512,60,41,41,41
166,20,388,412,512,60,41,41,41
167,20,389,490,576,60,0,0,1
167,20,389,490,576,60,1,0,2
167,20,389,490,576,60,2,1,1
167,20,389,490,576,60,1,2,48
167,20,389,490,576,60,48,1,37
167,20,389,490,576,60,37,48,38
167,20,389,490,576,60,38,37,38
167,20,389,490,576,60,38,38,2
167,20,389,490,576,60,2,38,1
167,20,389,490,576,60,1,2,2
167,20,389,490,576,60,2,1,43
167,20,389,490,576,60,43,2,7
167,20,389,490,576,60,7,43,47
167,20,389,490,576,60,47,7,102
167,20,389,490,576,60,102,47,16
167,20,389,490,576,60,16,102,37
167,20,389,490,576,60,37,16,2
167,20,389,490,576,60,2,37,1
167,20,389,490,576,60,1,2,2
167,20,389,490,576,60,2,1,1
167,20,389,490,576,60,1,2,2
167,20,389,490,576,60,2,1,1
167,20,389,490,576,60,1,2,16
167,20,389,490,576,60,16,1,16
167,20,389,490,576,60,16,16,48
167,20,389,490,576,60,48,16,37
167,20,389,490,576,60,37,48,37
167,20,389,490,576,60,37,37,48
167,20,389,490,576,60,48,37,61
167,20,389,490,576,60,61,48,60
167,20,389,490,576,60,60,61,6
